job,case,method,family,schema,topology,topology_label,seed,spec,spec_label,metric,direction,target,measured,unit,passed,achievement,capped_achievement,normalized_margin
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,3,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,3,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,3,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_3,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,3,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,dc_gain,Gain,dc_gain_db,min,56.5,57.0398012,dB,True,1.009554003539823,1.009554003539823,0.009554003539822999
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35000000.0,36709863.86543687,Hz,True,1.0488532532981962,1.0488532532981962,0.048853253298196196
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_5,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,5,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,dc_gain,Gain,dc_gain_db,min,56.5,57.0398012,dB,True,1.009554003539823,1.009554003539823,0.009554003539822999
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35000000.0,36709863.86543687,Hz,True,1.0488532532981962,1.0488532532981962,0.048853253298196196
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_10,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,10,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,dc_gain,Gain,dc_gain_db,min,56.5,57.0398012,dB,True,1.009554003539823,1.009554003539823,0.009554003539822999
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35000000.0,36709863.86543687,Hz,True,1.0488532532981962,1.0488532532981962,0.048853253298196196
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_7,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,7,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,dc_gain,Gain,dc_gain_db,min,56.5,57.0398012,dB,True,1.009554003539823,1.009554003539823,0.009554003539822999
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35000000.0,36709863.86543687,Hz,True,1.0488532532981962,1.0488532532981962,0.048853253298196196
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_9,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,9,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,dc_gain,Gain,dc_gain_db,min,56.5,57.0398012,dB,True,1.009554003539823,1.009554003539823,0.009554003539822999
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,35000000.0,36709863.86543687,Hz,True,1.0488532532981962,1.0488532532981962,0.048853253298196196
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,phase_margin,Phase margin,phase_margin,min,60.0,71.72681278567944,deg,True,1.195446879761324,1.195446879761324,0.19544687976132405
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,slew_rate,Slew rate,slew_rate,min,29000000.0,29886527.04277703,V/s,True,1.030569898026794,1.030569898026794,0.030569898026794193
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,output_swing,Output swing,output_swing,min,0.76,0.7873066,V,True,1.0359297368421052,1.0359297368421052,0.03592973684210521
diagnosis_spice_postprocess_fallback__two_stage_miller_ota_frontier_stress__seed_8,diagnosis_spice_postprocess_fallback,Diagnosis + repair,diagnosis_control,inputs/ota_stress/frontier/two_stage_miller_ota_frontier_stress.yaml,two_stage_miller_ota,Two-stage Miller,8,power,Power,total_power,max,0.001,0.0003723984,W,True,2.6852961774271855,1.5,0.6276016
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,dc_gain,Gain,dc_gain_db,min,27.01,27.3535501,dB,True,1.0127193669011476,1.0127193669011476,0.01271936690114765
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,103367061.5978833,Hz,True,1.3332524390285476,1.3332524390285476,0.3332524390285476
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,phase_margin,Phase margin,phase_margin,min,60.0,73.95068263050636,deg,True,1.2325113771751062,1.2325113771751062,0.23251137717510606
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,slew_rate,Slew rate,slew_rate,min,69330000.0,81525385.05054912,V/s,True,1.1759034335864578,1.1759034335864578,0.1759034335864578
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,output_swing,Output swing,output_swing,min,0.8736,0.9265853,V,True,1.060651671245421,1.060651671245421,0.06065167124542113
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_2,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,2,power,Power,total_power,max,0.0002,8.973540000000001e-05,W,True,2.2287748201935913,1.5,0.551323
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,dc_gain,Gain,dc_gain_db,min,27.01,27.4191204,dB,True,1.0151469974083673,1.0151469974083673,0.015146997408367235
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,108205705.56672278,Hz,True,1.3956623960624632,1.3956623960624632,0.3956623960624633
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,phase_margin,Phase margin,phase_margin,min,60.0,72.40234985155432,deg,True,1.2067058308592387,1.2067058308592387,0.20670583085923866
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,slew_rate,Slew rate,slew_rate,min,69330000.0,88414781.69435199,V/s,True,1.275274508789153,1.275274508789153,0.2752745087891531
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,output_swing,Output swing,output_swing,min,0.8736,0.9326255,V,True,1.0675658195970696,1.0675658195970696,0.06756581959706955
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_1,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,1,power,Power,total_power,max,0.0002,9.517919999999999e-05,W,True,2.1012994435759076,1.5,0.524104
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,dc_gain,Gain,dc_gain_db,min,27.01,27.2592029,dB,True,1.0092263198815252,1.0092263198815252,0.009226319881525237
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,149286156.9575162,Hz,True,1.925527627466996,1.5,0.9255276274669959
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,phase_margin,Phase margin,phase_margin,min,60.0,68.92063640906002,deg,True,1.1486772734843338,1.1486772734843338,0.1486772734843337
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,slew_rate,Slew rate,slew_rate,min,69330000.0,232419073.13511756,V/s,True,3.3523593413402217,1.5,2.3523593413402217
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,output_swing,Output swing,output_swing,min,0.8736,0.9126877,V,True,1.0447432463369963,1.0447432463369963,0.04474324633699627
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_4,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,4,power,Power,total_power,max,0.0002,0.0001420176,W,True,1.4082761573213463,1.4082761573213463,0.28991200000000006
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,dc_gain,Gain,dc_gain_db,min,27.01,27.2282017,dB,True,1.0080785523880045,1.0080785523880045,0.008078552388004371
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,114949220.16033322,Hz,True,1.4826418181392134,1.4826418181392134,0.4826418181392134
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,phase_margin,Phase margin,phase_margin,min,60.0,73.39984755201866,deg,True,1.2233307925336443,1.2233307925336443,0.22333079253364427
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,slew_rate,Slew rate,slew_rate,min,69330000.0,90861541.3603397,V/s,True,1.3105660083706865,1.3105660083706865,0.3105660083706866
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,output_swing,Output swing,output_swing,min,0.8736,0.9078731999999999,V,True,1.0392321428571427,1.0392321428571427,0.03923214285714273
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_5,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,5,power,Power,total_power,max,0.0002,9.869795999999999e-05,W,True,2.026384334590097,1.5,0.5065102
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,dc_gain,Gain,dc_gain_db,min,27.01,27.130057,dB,True,1.0044449092928545,1.0044449092928545,0.0044449092928544685
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,94160276.11509286,Hz,True,1.2145011752236923,1.2145011752236923,0.21450117522369222
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,phase_margin,Phase margin,phase_margin,min,60.0,77.86433967431346,deg,True,1.297738994571891,1.297738994571891,0.29773899457189096
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,slew_rate,Slew rate,slew_rate,min,69330000.0,73998378.58574711,V/s,True,1.0673356207377342,1.0673356207377342,0.06733562073773414
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,output_swing,Output swing,output_swing,min,0.8736,0.8891668999999999,V,True,1.0178192536630035,1.0178192536630035,0.017819253663003465
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_3,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,3,power,Power,total_power,max,0.0002,8.12214e-05,W,True,2.4624052281787807,1.5,0.593893
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,dc_gain,Gain,dc_gain_db,min,27.01,27.1841816,dB,True,1.0064487819326176,1.0064487819326176,0.006448781932617444
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,unity_gain_bandwidth,UGBW,unity_gain_bandwidth,min,77530000.0,97584902.66035196,Hz,True,1.2586728061440986,1.2586728061440986,0.25867280614409854
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,phase_margin,Phase margin,phase_margin,min,60.0,75.4560025111436,deg,True,1.2576000418523932,1.2576000418523932,0.25760004185239327
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,slew_rate,Slew rate,slew_rate,min,69330000.0,76645456.28018023,V/s,True,1.1055164615632516,1.1055164615632516,0.10551646156325156
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,output_swing,Output swing,output_swing,min,0.8736,0.9024283,V,True,1.0329994276556775,1.0329994276556775,0.03299942765567756
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_6,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,6,power,Power,total_power,max,0.0002,7.771667999999999e-05,W,True,2.573450126793888,1.5,0.6114166000000001
llm_full_residual_escape_postprocess_fallback__five_transistor_ota_frontier_stress__seed_7,llm_full_residual_escape_postprocess_fallback,LLM diagnosis + repair,llm_full,inputs/ota_stress/frontier/five_transistor_ota_frontier_stress.yaml,five_transistor_ota,Five transistor,7,dc_gain,Gain,dc_gain_db,min,27.01,27.1523901,dB,True,1.0052717549055905,1.0052717549055905,0.0052717549055905245
